Id;Food;Category;Carbohydrates;Sugars;Dietary fiber;Fats;Saturated fat;Protein;Calcium;Cholesterol;Copper;Iodine;Iron;Magnesium;Niacin;Phosphorus;Potassium;Riboflavin (B2);Selenium;Sodium;Thiamin (B1);Vitamin A;Vitamin B12;Vitamin C;Vitamin D;Vitamin E;Zinc;Artificially sweetened;Cholesterol-free;Egg-free;Fat-free;Fructose-sweetened;Gluten-free;High-fibre;Lacto-ovo-vegetarian;Lactose-free;Lacto-vegetarian;Milk-free;No added salt;No additives;No colouring agents;No preservatives;Soy-free;Sugar-free;Unsweetened;Vegan
32257;CHICKEN COLD CUTS, 2% FAT;Meat;3.248;0.827;0.042;1.983;0.5689;13.79;10.79;49.71;0.0424;29.62;0.595;18.403;5.791;114.5;190.05;0.112;11.178;781.87;0.0357;9.707;0.3;0;0.247;0.469;1.025;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0
32301;MARGARINE 60%, FLORA, NORMALLY SALTED;Fat;0.25;0.25;0;59.9;16.57;0.1;15.34;0;0.0044;1.41;0.129;2.36;0.084;9.6;16.33;0.018;0.304;360;0.0033;800;0;0.1;20.5;9.13;0.045;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32308;MARGARINE 60%, FLORA, LACTOSE-FREE;Fat;0;0;0;60;17.041;0;3.24;0;0.0035;0.04;0.119;1.26;0;0.6;0.33;0;0.02;360;0;800;0;0;20;8.1;0.001;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0
32341;MARGARINE 60%, FLORA, HIGH IN SALT;Fat;0.25;0.25;0;60;17.041;0.25;16.03;0;0.0056;1.42;0.13;2.78;0.084;9.8;16.44;0.018;0.304;480;0.0033;800;0;0.1;20;8.1;0.045;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32343;VEGETABLE FAT SPREAD 38%, BECEL LIGHT;Fat;2.924;0;0;38;7.08;0;4.14;0;0.0035;0.04;0.053;1.396;0.001;1.1;0.57;0;0.029;400;0;800;0;0;20;13;0.001;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32344;VEGATABLE OIL PRODUCT 82%, FLORA CULINESSE, FLUID;Fat;0;0;0;81.1;4.693;0;3.94;0;0.0058;0.07;0.005;2.1;0;1;0.55;0;0.008;600;0;800.439;0;0;5.75;17;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32348;VEGATABLE OIL PRODUCT 82%, BECEL, FLUID;Fat;0;0;0;82;8.0168;0;0.54;0;0;0;0.016;0;0;0;0;0;0.009;2.5;0;720;0;0;7.5;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32350;VEGETABLE FAT SPREAD 38%, BECEL LIGHT OLIVE;Fat;2.924;0;0;38;7.05;0;4.14;0;0.0035;0.04;0.053;1.396;0.001;1.1;0.57;0;0.029;349;0;800;0;0;20;7;0.001;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0
32354;MARGARINE 80%, KEIJU RYPSI, FLUID;Fat;0;0;0;80;5.3879;0;2.64;0;0.0035;0.04;0.011;1.26;0;0.6;0.33;0;0.01;400;0;800;0;0;20;16;0.001;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0
32357;DOUGHNUT ROASTING FAT 100%, SUNNUNTAI;Fat;0;0;0;100;59.9;0;0;1.74;0;0;0.288;0;0;0;0;0;0;0;0;0;0;0;0;5.172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32360;MARGARINE 60%, BENECOL, LACTOSE-FREE;Fat;0;0;0;60;16.5902;0;3.24;0;0.0035;0.04;0.107;1.26;0;0.6;0.33;0;0.02;200;0;900.031;0;0;7.5;13;0.001;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0
32367;MUKSU SOY DRINK;Pulses and nuts;7.5;3.1;0;3.5;0.2932;2.5;105;0.18;0.0001;11;1.3;9;0.62;71;61;0.2;3;38;0.04;81;0.39;8;1.3;0.9;0.62;0;1;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1
32381;BOLOGNESE GRAVY MIX, KNORR;Other ingredients;58;42;3.5;4.5;1;12;76.94;2.06;0.1536;5.26;1.548;42.789;2.565;101.3;740.93;0.12;1.715;4000;0.1672;351.58;0.01;36.09;0;2.208;0.503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32385;COTTAGE CHEESE, 1.5% FAT;Milk;2.355;2.355;0;1.478;1.0131;16.45;84.5;12.42;0.034;17;0.12;9;3.804;200;100;0.224;12.218;300;0.03;15.396;0.7;0;0.016;0.051;1.35;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32403;DIPMIX WITH MILK EXTRACTS;Other ingredients;54.591;24.981;15.217;2.952;1.6744;7.12;210.41;17.25;0.2207;21.82;1.637;49.754;2.033;217.8;766.63;0.223;3.49;2001.4;0.1291;25.497;0.24;17.7;0.024;0.169;1.554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32404;DIPMIX, MILK-FREE;Other ingredients;76.868;11.647;4.284;0.099;0.0144;1.15;42.81;1.25;0.1027;16.52;0.676;18.634;0.446;74.2;181.23;0.025;0.917;1956.22;0.0255;0.409;0;4;0;0.029;0.396;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1
32407;SALAMI, LIGHT, 9% FAT;Meat;0;0;0;9.003;3.6163;30;16.3;60.26;0.0915;113.38;1.658;23.099;9.435;179.8;312.75;0.21;20.304;1770.78;0.5898;8.762;1.17;0;0.312;0.442;2.959;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0
32409;CRUMBED HAM, 3% FAT;Meat;1.372;0.285;0.061;3.094;1.0449;17.47;6.55;65.91;0.056;3.11;0.653;15.366;10.225;198.4;257.88;0.226;12.058;775;0.1091;1.967;0.57;0;0.294;0.266;1.389;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0
32416;BERRY DRINK, PROVIVA, AVERAGE, CONTAINS PROBIOTICS;Fruits;12.479;11.066;1.153;0.277;0.03;0.44;9.07;0;0.0218;1.06;0.151;4.336;0.145;12.8;21.91;0.003;0.537;0.92;0.0159;4.474;0;35;0;0.211;0.093;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;1
32417;FRUIT DRINK, PROVIVA, MANGO, CONTAINS PROBIOTICS;Fruits;10.68;9.542;0.276;0.141;0.022;0.29;3.91;0;0.0128;0.85;0.148;3.545;0.113;9.5;25.18;0.005;0.307;1.13;0.0083;0.305;0;35;0;0.057;0.065;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;1
32418;OAT PRODUCT, FERMENTED OAT, FLAVOURED, YOSA, AVERAGE, PROBIOTICS;Cereals;12.746;6.633;1.165;0.815;0.1274;1.35;8.3;0.01;0.051;2.26;0.511;14.609;0.443;46.6;53.38;0.012;1.221;21.5;0.0332;0.243;0;1.56;0;0.154;0.357;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;1
32431;MARGARINE 80%, SUNNUNTAI, FLUID, RAPESEED OIL;Fat;0;0;0;80;6.5;0;2.64;0;0.0035;0.04;0.023;1.26;0;0.6;0.33;0;0.01;400;0;800;0;0;10;16;0.001;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0
32449;CEREAL BAR WITH YOGHURT;Cereals;61.584;33.869;3.438;14.594;5.6324;7.4;127.77;1.79;0.1735;20.99;1.587;52.384;2.917;210.4;303.84;0.215;6.799;275.98;0.1071;0.626;0.22;1.72;0.001;1.578;1.517;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
32450;CEREAL BAR, WHOLEGRAIN MUESLI BAR;Cereals;70.511;24.763;3.542;6.88;2.6954;6.21;13.97;0.19;0.2235;3.68;1.586;48.301;3.288;140.4;168.74;0.052;6.041;210.1;0.1243;0.119;0;0;0;0.856;1.282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32451;CEREAL BAR WITH BERRIES;Cereals;68.248;25.058;4.219;6.953;2.69;5.99;16.09;0.19;0.2237;3.63;1.573;46.716;3.174;135.9;170.36;0.051;5.82;210.03;0.1357;0.191;0;0.92;0;1.096;1.224;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
32452;CEREAL BAR WITH FRUITS;Cereals;70.137;26.906;3.621;6.832;2.6906;5.91;15.91;0.19;0.2188;3.48;1.526;47.036;3.136;133.8;195.32;0.055;5.683;210.35;0.1197;1.444;0;1.06;0;0.929;1.212;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
32464;NUT, BRAZIL NUT;Pulses and nuts;2.58;2.33;7.5;66.43;15.138;14.32;160;0;1.743;20;2.43;376;0.295;725;659;0.035;1917;3;0.617;0;0;0.7;0;0.9;4.06;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;1;1
32480;SALAD DRESSING, RAPESEED OIL, 39% FAT, KARTANON, SAARIOINEN;Fat;12.362;12.342;0.151;39.242;2.2614;0.66;13.11;2.13;0.0338;2.14;0.324;7.511;0.486;9.7;80.58;0.008;1.03;330.46;0.0174;1.189;0;7.62;0;7.513;0.065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32482;SALAD DRESSING, RAPESEED OIL, 20% FAT, TALON, FELIX;Fat;17.342;14.661;0.816;20.058;1.147;0.53;12.16;1.14;0.0236;1.34;0.251;5.281;0.285;7.4;56.72;0.008;0.192;475.92;0.0075;17.021;0;2.07;0;4.094;0.116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32483;SALAD DRESSING, RAPESEED OIL, 25% FAT, GREEK, FELIX;Fat;7.098;4.518;0.056;25.026;1.433;0.06;6.36;1.35;0.0078;2.87;0.031;2.679;0.03;3.8;18.56;0.007;0.091;542.71;0.0032;0.9;0;0.64;0;4.723;0.009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32485;SALAD DRESSING, RAPESEED OIL, HONEY, MUSTARD, 36% FAT, FELIX;Fat;15.987;15.119;0.123;36.01;2.0771;0.26;10.18;1.93;0.013;0.95;0.233;4.593;0.048;6.9;10.65;0.002;1.489;484.28;0.0004;0.037;0;0.12;0;6.803;0.047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32502;SOFT TOFFEE COVERED WITH MILK CHOCOLATE, DUMLE, FAZER;Sugar and confectionery;66.322;53;0.18;21.827;10.9796;2.09;67.99;6.01;0.0102;8.45;0.296;13.226;0.56;62;140.72;0.116;1.552;100;0.0229;11.039;0.16;0.52;0.011;1.18;0.244;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
32503;SWEET, CANDY, MILK CHOCOLATE PASTILLES, M&M'S, AMERIKAN PASTILLI;Sugar and confectionery;72.285;71.711;1.604;17.94;10.3586;5.77;113.53;9.2;0.0148;11.29;0.853;40.839;1.078;104.3;376.83;0.115;1.541;42.92;0.0215;16.645;0.17;0.63;0.017;0.228;0.603;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
32509;CHOCOLATE BAR, CARAMEL AND COOKIE, TWIX;Sugar and confectionery;63.131;54.366;1.584;24.254;12.6245;2.67;33.86;7.81;0.0319;6.32;0.674;26.559;0.753;57;186.51;0.059;1.566;198;0.0176;28.457;0.05;0.11;0.013;1.156;0.441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32540;MULLED WINE, NON-ALCOLOLIC;Beverages;11.951;11.923;0.145;0.127;0.0159;0.07;6.05;0;0.0039;0.5;0.053;1.606;0.719;2.7;30.61;0.006;0.111;1.65;0.009;0.205;0;9.2;0;0.056;0.016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32553;MARGARINE 80%, FLUID, AVERAGE;Fat;0;0;0;80.775;6.1494;0;2.44;0;0.0032;0.04;0.013;1.155;0;0.6;0.31;0;0.009;350.63;0;780.11;0;0;10.813;18.25;0.001;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0
32562;OAT PRODUCT, FERMENTED OAT, YOSA NATURELL;Cereals;11.205;1.605;1.496;1.805;0.1981;2.48;15.35;0.05;0.0585;2.2;1.212;16.116;0.496;54.9;50.39;0.01;1.694;16.46;0.0381;0;0;0;0;0.282;0.449;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;0;1
32568;BLENDED SPREAD 75%, 10 UG VITAMIN D;Fat;0.564;0.564;0;75.188;38.2237;1.12;22.74;121.24;0.0103;3.76;0.169;2.444;0.094;32;16.92;0;0.473;563.97;0;445.846;0;0;10;4.915;0.075;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32570;4-GRAIN FLAKES, RIIHIKOSKEN VEHNÄMYLLY;Cereals;59.026;1.286;11.18;4.136;0.6665;11.58;33.4;0;0.434;20;4.22;115.6;5.005;356.4;399.6;0.078;9.412;3.2;0.242;0.18;0;0;0;0.678;3.02;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;0;1;1
32598;YOGHURT, PLAIN, FAT-FREE;Milk;4.9;4.9;0;0.1;0.0683;3.06;120;1;0.01;15;0.04;12;0.868;90;160;0.186;2.75;44;0.034;0.79;0.4;1.23;0;0.001;0.43;0;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0
32600;YOGHURT, DRINKABLE, DANONINO DINO, 1.6% FAT, 0.9 UG VITAMIN D;Milk;11.407;10.818;0.124;1.628;1.0905;2.98;130;6.38;0.0146;17.02;0.1;12.34;0.879;90;166.87;0.185;2.641;42.15;0.036;20.426;0.37;2.69;0.9;0.056;0.418;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0
32602;SAUSAGE, FRESH SAUSAGE, CHORIZO, SAARIOINEN;Meat;1.047;0.925;0.065;18.719;7.3013;14.15;11.3;45.5;0.066;2.72;1.135;18.024;6.796;134.9;235.58;0.151;13.172;551.75;0.4288;8.584;0.8;0.71;0.245;0.405;1.979;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0
32623;MEAL REPLACEMENT, DRINK POWDER, NATURDIET;Products for special nutritional use;31.869;22.155;15.164;5.477;1.576;35.14;560;0.83;1.6;93;15;290;19.379;710;2515;1.1;33;1100.1;0.9;606;1.8;45;4.5;7.6;8;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0
32625;MEAL REPLACEMENT, CHOCOLATE BAR, NATURDIET;Products for special nutritional use;43.048;31.496;9.7;11.183;4.9123;24;450;6.76;0.6;68;8.3;78;13.376;290;860;0.8;29;392.46;0.6;360;0.8;24;2.6;5.2;5;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
32626;MEAL REPLACEMENT, CARAMEL BAR, NATURDIET;Products for special nutritional use;36.136;17.081;12;12.035;6.0697;22;374;8.34;0.99;123;13;85;19.117;499;882;1;49;360;0.61;464;0.74;24;2.8;8.2;7.2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
32638;MEAL REPLACEMENT, MILK SHAKE, DRINK POWDER, ALLEVO;Products for special nutritional use;43.987;20.513;8.677;7.729;0.8237;32.46;500;6.19;1.33;141.25;13;290;23.394;707.5;2000;1.7;65;941.9;1.3;1000;2.2;58;4.9;9.7;11.5;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0
32651;MEAL REPLACEMENT, SHAKE, DRINK POWDER, NUTRILETT;Products for special nutritional use;42.039;28.797;10.941;7.56;1.3355;35.06;600;0.33;1.7;114;11;266.5;18.314;433.5;1416.5;1.35;38;1216.7;1.2;779;2.1;49;4;7.5;9.55;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0
32656;MEAL REPLACEMENT, LOW CALORIE BAR, AVERAGE;Products for special nutritional use;39.592;24.288;10.85;11.609;5.491;23;412;7.55;0.795;95.5;10.65;81.5;16.247;394.5;871;0.9;39;376.23;0.605;412;0.77;24;2.7;6.7;6.1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
32659;MEAL REPLACEMENT, MILK SHAKE, DRINK POWDER, AVERAGE;Products for special nutritional use;43.013;24.655;9.809;7.645;1.0796;33.76;550;3.26;1.515;127.63;12;278.25;20.854;570.5;1708.25;1.525;51.5;1079.3;1.25;889.5;2.15;53.5;4.45;8.6;10.525;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0
32664;BLENDED SPREAD 75%, OIVARIINI, NORMALLY SALTED, LOW-LACTOSE;Fat;0.9;0.9;0;75;30.7536;0.34;12.71;130;0.0058;21.24;0.106;3.02;0.056;14.4;8.84;0.017;0.297;549.5;0;420;0;0;20;4.638;0.046;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32666;BLENDED SPREAD 75%, OIVARIINI, HEAVILY SALTED, LOW-LACTOSE;Fat;0.9;0.9;0;75;31.719;0.34;14.29;130;0.0082;21.95;0.111;3.89;0.058;15.2;9.33;0.018;0.305;823.53;0;420;0;0;20;4.666;0.048;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32667;MEAL REPLACEMENT, PROTEIN DRINK POWDER, GNLD, 49% PROTEIN;Products for special nutritional use;34.15;30.391;4.5;7.4;0.725;48.95;551.77;6.09;0.0392;18;4.408;162.282;16.5;455.5;1807.06;0.4;2.585;220.69;1.1;741.64;0.29;55;4.75;9.5;0.533;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0
32669;BLENDED SPREAD 60%, OIVARIINI, LESS FAT, LOW-LACTOSE;Fat;0.9;0.9;0;60;23.0297;0.25;10.22;95;0.0047;15.7;0.078;2.36;0.041;10.7;6.56;0.013;0.23;353.25;0;420;0;0;20;4.413;0.034;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32670;BLENDED SPREAD 75%, OIVARIINI, LACTOSE FREE;Fat;0;0;0;75;30.7536;0.34;11.34;130;0.0035;21.21;0.104;2.18;0.056;14;8.61;0.017;0.297;353.25;0;420;0;0;20;4.638;0.046;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0
32672;BLENDED SPREAD 82%, INGMARIINI SEA SALT, LOW-LACTOSE;Fat;0.6;0.6;0;82;39.2678;0.5;27.34;107.77;0.0103;26.52;0.188;3.47;0.181;29.7;34.94;0.059;0.763;763.9;0.0058;800;0;0.18;10;5.627;0.128;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32673;BLENDED SPREAD 75%, INGMARIINI, NORMALLY SALTED, LOW-LACTOSE;Fat;0.6;0.6;0;75.1;35.872;0.4;12.65;92.08;0.0047;23.52;0.116;2.7;0.062;15.6;9.62;0.019;0.323;500;0;800;0;0;8.65;5.12;0.051;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32675;MEAL REPLACEMENT, PROTEIN DRINK POWDER, NUTRISHAKE, GNLD, 55% PROTEIN;Products for special nutritional use;27;27;1.904;4.35;0.0698;55.1;800;5.5;0.0369;7.19;5.377;196.3;7.57;504.3;2158.85;0.264;1.571;305;0.055;1.65;0.26;0.55;0;0;0.134;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0
32676;BLENDED SPREAD 57%, INGMARIINI, LESS FAT, LOW-LACTOSE;Fat;0.5;0.5;0;57;23.2014;0.4;9.68;61.76;0.0039;15.69;0.078;2.08;0.041;10.6;6.49;0.013;0.228;400;0;798.613;0;0;10;4.98;0.034;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32678;SOYA PRODUCT, FEMISOYA;Pulses and nuts;31;16.82;21;13;1.7;23;330;0;2.0332;2.88;4.6;230;9.218;505.7;1452.89;0.2;10.992;2.5;0.831;114.372;0;46;0;2.045;3.166;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1
32679;SOYA PRODUCT, FEMISOYA PLUS;Pulses and nuts;27;7.1;20;14;1.7;27;260;0;2.4815;3.61;4.8;220;11.196;579.7;1660.66;0.239;11.15;10;0.9385;50.284;0;14.08;0;1.031;3.426;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;1
32680;SOYA PRODUCT, BERRYSOYA;Pulses and nuts;16;4.2;24;18;2.4;31;170;0;2.1096;3.6;9.6;200;9.199;518.8;1352.4;0.211;8.918;20;0.8185;1.383;0;0.43;0;0.998;3.353;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;1
32694;PORK AND BEEF STEAK MINCE, 7% FAT;Meat;0;0;0;6.908;3.0303;19.14;6.28;51.7;0.0719;3;1.959;19.2;10.49;160;288;0.156;15.824;54.4;0.292;9.356;1.25;0;0.26;0.364;3.94;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
32695;MILK CHOCOLATE CANDY WITH PEPPERMINT FLAVOUR, MARIANNE, FAZER;Sugar and confectionery;80.384;70.255;1.976;11.042;4.9893;1.33;12.27;0.83;0.0069;4.01;0.796;34.363;0.403;47.5;235.55;0.02;0.653;6.3;0.0021;1.189;0.01;0.04;0.001;0.656;0.473;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
32699;SUFFELI PUFFI SNACKS;Sugar and confectionery;58.124;48.224;1.083;30.29;20.1863;6.12;222.13;16.95;0.0333;23.97;0.541;42.375;1.896;196.1;454.11;0.408;4.3;100;0.0845;32.896;0.53;1.63;0.031;0.304;0.921;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
32700;CEREAL BAR WITH CHOCOLATE, KELLOGG'S ;Cereals;67.902;35.182;3.714;11.36;4.9059;6.73;65.88;1.01;41.7824;14.59;1.932;52.762;2.742;179;210.59;0.09;6.775;226.68;0.0932;13.547;0;0;0;0.913;1.503;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
32701;SOFT ICE CREAM;Milk;19.36;18.314;0;5.11;3.5097;4.9;199.53;11.24;0.0169;23.9;0.081;19.092;1.428;147.1;257.87;0.316;3.763;78.16;0.0528;41.156;0.5;1.4;0.027;0.092;0.71;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0
32702;SOY MILK FROZEN DESSERT, TOFULINE, VANILLA;Pulses and nuts;21.354;19.753;0.112;12.01;5.868;1.84;6.13;0.24;0.0028;0.91;0.371;10.771;0.418;24.7;84.55;0;0.168;98.53;0;0;0;0;0;0.726;0.002;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1
32703;CHOCOLATE NUT SPREAD;Sugar and confectionery;48.335;47.565;1.2;41.38;10.1847;6.2;130;0.56;0.2567;3.45;2.2;64.707;1.226;102;362.24;0.037;0.665;50;0.0817;0.18;0;0;0;4.41;0.848;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
32704;LEAN STEAK MINCE, 9% FAT;Meat;0;0;0;8.78;3.346;20.75;7;48.4;0.09;3;3.1;25;10.209;210;400;0.17;15.61;41;0.11;4.87;1.4;0;0.2;0.3;3.8;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0
32705;ICE CREAM, VEGETABLE FAT;Milk;24.701;22.312;0;10.26;5.493;4.37;175.76;2.9;0.0149;21.34;0.067;15.539;1.251;119.1;226.53;0.255;3.03;109.72;0.0425;68.01;0.5;1.1;0.001;0.172;0.57;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0
32708;WHIPPED CREAM SPRAY, INDUSTRIAL;Milk;9.899;8.853;0;21.79;16.6229;2.16;79.83;42.92;0.0097;12.03;0.064;8.227;0.582;67;113.45;0.159;2.068;30.74;0.025;182.718;0.26;0.83;0.129;0.618;0.328;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0
32709;MARGARINE 80%, COOKING MARGARINE, AVERAGE;Fat;0.3;0.3;0;80;31.206;0.38;11;16.8;0.012;0;0.12;2.2;0.073;10;21;0;0.07;500;0;900;0;0;7.5;8.32;0.05;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
32710;COOKING CREAM, VEGETABLE FAT, 4% FAT, LOW-LACTOSE;Milk;3.848;3.848;0;4;1.1652;1.78;72.73;0.8;0.0058;8.66;0.024;6.961;0.511;52.6;93.18;0.111;1.518;27.19;0.0195;0.428;0.21;0.63;0;0.558;0.252;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0
32716;COOKING CREAM, VEGETABLE FAT, 5% FAT, LOW-LACTOSE;Milk;4.283;2.391;0;5;1.4535;1.5;60.62;0.7;0.0049;7.32;0.026;5.944;0.424;44.3;78.23;0.091;1.365;21.94;0.0166;0.386;0.2;0.6;0;0.756;0.21;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0
32721;COOKING CREAM, VEGETABLE FAT, 7% FAT, LOW-LACTOSE;Milk;3.8;3.8;0;7;2.0742;1.48;59.73;2.94;0.0048;6.93;0.019;5.647;0.407;42.9;76.91;0.088;1.215;21.45;0.0166;5.001;0.17;0.56;0.005;0.98;0.205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32722;SAUSAGE, FRESH SAUSAGE, KABANOSSI, RAPESEED PORK, AVERAGE, HK;Meat;1.042;0.92;0.065;14.253;4.5621;15.92;12;42.07;0.0616;2.62;0.56;19.577;5.27;135.6;237.32;0.174;15.373;823.32;0.7024;3.091;0.49;0.71;0.224;0.832;1.208;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0
32724;SAUSAGE, FRESH SAUSAGE, CHORIZO, HOME-MADE;Meat;1.193;0.79;0.28;19.01;7.297;17.72;18.01;52.91;0.0905;4.43;1.424;23.959;6.938;163.1;314.94;0.192;16.012;1084.93;0.5566;10.569;0.79;3.72;0.311;0.557;2.357;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
32731;NOODLE, WHOLE WHEAT;Cereals;61.163;1.479;9.603;2.432;0.3165;12.57;33.95;1.44;0.4798;5.07;3.798;119.022;7.456;338.4;405.52;0.147;7.504;427.13;0.34;1.402;0.01;0;0.009;0.977;2.916;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;1;0
32733;KINDER CHOCOLATE EGG;Sugar and confectionery;50.031;50.031;0.752;35.645;20.9651;9.26;375.28;40.69;150.4153;48.76;1.056;45.63;2.549;279.1;446.34;0.532;4.8;132.61;0.0788;221.84;0.35;0.81;0.081;0.602;1.507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32734;SOYA DRINK, SUGAR, CALCIUM, VITAMINS, ALPRO;Pulses and nuts;2.353;1.955;1.303;1.769;0.2677;2.98;120;0;0.1292;0.58;0.699;18.816;0.806;38.8;143.66;0.21;1.629;40.01;0.0913;0.09;0.38;0;0.75;0.099;0.083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32737;SOUR MILK, ACIDOPHILUS BIFIDUS, 2.5% FAT, 1 UG VITAMIN D, PROBIOTICS;Milk;3.5;3.5;0;2.5;1.7362;2.81;120;9.8;0.009;17;0.05;11;0.835;90;150;0.176;2.75;50;0.032;23.22;0.4;0.64;1;0.051;0.44;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0
